approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches,generations
PyGenProg,calculator,1,10,sequential,C,30,30,0,0,60,60,0.8552951812744141,3299.584969997406,599.6613247394562,0.09090909090909091,0.0,0.0,0.0,0.5,36,10
PyGenProg,calculator,1,10,sequential,C,50,50,0,0,100,100,0.8997879028320312,3943.4907948970795,821.2887346744537,0.09090909090909091,0.0,0.0,0.0,0.5,29,10
PyGenProg,expression,1,10,sequential,B,0,0,1,1,2,2,0.9550826549530029,256.77081179618835,43.779059410095215,0.7090909090909091,1.0,0.68,0.8095238095238095,0.84,1,9
PyGenProg,expression,1,10,sequential,B,0,0,1,10,11,11,0.98307204246521,255.29638123512268,45.40805745124817,1.0,1.0,1.0,1.0,1.0,1,9
PyGenProg,expression,1,10,sequential,F,5,5,1,10,10,11,0.9493236541748047,212.52439093589783,46.378047466278076,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,expression,1,10,sequential,F,10,10,1,10,20,11,0.8629074096679688,645.9064939022064,84.5267322063446,1.0,1.0,1.0,1.0,1.0,1,8
PyGenProg,expression,1,10,sequential,F,30,30,1,10,60,11,0.8364791870117188,806.9324719905853,46.809340953826904,0.8181818181818182,1.0,0.8,0.888888888888889,0.9,3,10
PyGenProg,expression,1,10,sequential,F,50,50,1,10,100,11,0.8128299713134766,796.8338780403137,45.92319083213806,0.09090909090909091,0.0,0.0,0.0,0.5,3,10
PyGenProg,expression,1,10,sequential,V,5,5,1,10,11,10,1.1106696128845215,286.9124026298523,88.57725644111633,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,expression,1,10,sequential,V,10,10,1,10,11,20,0.8301494121551514,295.5869495868683,52.687057971954346,0.7090909090909091,1.0,0.68,0.8095238095238095,0.84,4,10
PyGenProg,expression,1,10,sequential,V,30,30,1,10,11,60,1.0204627513885498,367.7266972064972,66.21556329727173,0.09090909090909091,0.0,0.0,0.0,0.5,10,10
PyGenProg,expression,1,10,sequential,V,50,50,1,10,11,100,0.9163122177124023,387.7821276187897,44.02308392524719,0.7090909090909091,1.0,0.68,0.8095238095238095,0.84,1,10
PyGenProg,expression,1,10,sequential,C,5,5,0,0,10,10,0.8469836711883545,175.09681463241577,46.57313847541809,1.0,1.0,1.0,1.0,1.0,1,1
PyGenProg,expression,1,10,sequential,C,10,10,0,0,20,20,0.8151535987854004,795.9197888374329,46.46690106391907,1.0,1.0,1.0,1.0,1.0,1,8
PyGenProg,expression,1,10,sequential,C,30,30,0,0,60,60,0.8151724338531494,2434.1186130046844,42.38708472251892,0.8181818181818182,1.0,0.8,0.888888888888889,0.9,2,10
PyGenProg,expression,1,10,sequential,C,50,50,0,0,100,100,0.797208309173584,4356.121545314789,66.14559030532837,0.09090909090909091,0.0,0.0,0.0,0.5,5,10
PyGenProg,markup,1,10,sequential,B,0,0,1,1,2,2,2.5744054317474365,125.22057914733887,41.588021993637085,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,1
PyGenProg,markup,1,10,sequential,B,0,0,1,10,11,11,2.33302640914917,127.89725399017334,39.2568039894104,0.509090909090909,1.0,0.46,0.6301369863013699,0.73,1,7
PyGenProg,markup,1,10,sequential,F,5,5,1,10,10,11,2.7849044799804688,246.14180731773376,42.49129915237427,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,8
PyGenProg,markup,1,10,sequential,F,10,10,1,10,20,11,2.5709240436553955,147.84480047225952,40.06494927406311,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,1
PyGenProg,markup,1,10,sequential,F,30,30,1,10,60,11,2.4744224548339844,263.8013072013855,65.0690507888794,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,44,10
PyGenProg,markup,1,10,sequential,F,50,50,1,10,100,11,2.398700475692749,190.0590763092041,38.334078311920166,0.509090909090909,1.0,0.46,0.6301369863013699,0.73,1,7
PyGenProg,markup,1,10,sequential,V,5,5,1,10,11,10,2.4870481491088867,144.71385169029236,39.904507637023926,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,10
PyGenProg,markup,1,10,sequential,V,10,10,1,10,11,20,2.186253309249878,146.6755120754242,51.063875913619995,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,2,10
PyGenProg,markup,1,10,sequential,V,30,30,1,10,11,60,2.9116291999816895,195.61027312278748,42.59376645088196,0.6890909090909091,0.9705882352941176,0.66,0.7857142857142857,0.82,2,10
PyGenProg,markup,1,10,sequential,V,50,50,1,10,11,100,2.2505011558532715,239.78896069526672,40.36188268661499,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,2,10
PyGenProg,markup,1,10,sequential,C,5,5,0,0,10,10,2.9114022254943848,280.6289520263672,42.76426649093628,0.2636363636363636,0.32432432432432434,0.24,0.27586206896551724,0.37,3,10
PyGenProg,markup,1,10,sequential,C,10,10,0,0,20,20,2.314812421798706,362.92058777809143,41.719587564468384,0.2636363636363636,0.32432432432432434,0.24,0.27586206896551724,0.37,27,10
PyGenProg,markup,1,10,sequential,C,30,30,0,0,60,60,2.4531068801879883,375.703684091568,51.03302979469299,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,8,10
PyGenProg,markup,1,10,sequential,C,50,50,0,0,100,100,4.123843669891357,333.5076050758362,46.067538022994995,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,3,10
PyGenProg,markup,2,10,sequential,B,0,0,1,1,2,2,2.1424448490142822,318.0560224056244,43.354636669158936,0.1890909090909091,0.2,0.18,0.1894736842105263,0.23,38,10
PyGenProg,markup,2,10,sequential,B,0,0,1,10,11,11,2.101893901824951,177.355548620224,40.73841834068298,0.4818181818181818,0.4897959183673469,0.48,0.48484848484848486,0.49,1,10
PyGenProg,markup,2,10,sequential,F,5,5,1,10,10,11,2.2180392742156982,164.4379279613495,44.677284240722656,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,2,1
PyGenProg,markup,2,10,sequential,F,10,10,1,10,20,11,2.21724796295166,142.09393501281738,45.011614084243774,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,2,1
PyGenProg,markup,2,10,sequential,F,30,30,1,10,60,11,2.253364324569702,144.33961987495422,50.7166633605957,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,2,1
PyGenProg,markup,2,10,sequential,F,50,50,1,10,100,11,2.5566630363464355,185.51077699661255,40.7873649597168,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,4
PyGenProg,markup,2,10,sequential,V,5,5,1,10,11,10,2.1700439453125,311.32437086105347,79.12700772285461,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,29,10
PyGenProg,markup,2,10,sequential,V,10,10,1,10,11,20,3.0083072185516357,318.1229364871979,80.03408980369568,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,29,10
PyGenProg,markup,2,10,sequential,V,30,30,1,10,11,60,2.1921982765197754,341.3553512096405,79.43421149253845,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,29,10
PyGenProg,markup,2,10,sequential,V,50,50,1,10,11,100,2.434605360031128,221.5840630531311,46.32595252990723,0.44545454545454544,0.46808510638297873,0.44,0.4536082474226804,0.47,1,10
PyGenProg,markup,2,10,sequential,C,5,5,0,0,10,10,2.2156708240509033,262.2950258255005,40.74298882484436,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,2,10
PyGenProg,markup,2,10,sequential,C,10,10,0,0,20,20,2.522446393966675,271.19112634658813,42.14953112602234,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,6,10
PyGenProg,markup,2,10,sequential,C,30,30,0,0,60,60,2.1568408012390137,321.1974301338196,55.08270978927612,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,9,10
PyGenProg,markup,2,10,sequential,C,50,50,0,0,100,100,2.8699944019317627,445.4462480545044,61.08089733123779,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,23,10
