approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,calculator,1,1,sequential,F,50,50,1,10,100,11,1.4326844215393066,263.49200797080994,69.81586170196533,0.09090909090909091,0.0,0.0,0.0,0.5,20
PyGenProg,calculator,1,1,sequential,V,5,5,1,10,11,10,1.2797718048095703,400.28483748435974,356.1732614040375,0.09090909090909091,0.0,0.0,0.0,0.5,19
PyGenProg,calculator,1,1,sequential,V,10,10,1,10,11,20,2.4610674381256104,411.84091114997864,343.3554275035858,0.09090909090909091,0.0,0.0,0.0,0.5,19
PyGenProg,calculator,1,1,sequential,V,30,30,1,10,11,60,1.903484582901001,462.2221119403839,330.17376255989075,0.09090909090909091,0.0,0.0,0.0,0.5,19
PyGenProg,calculator,1,1,sequential,V,50,50,1,10,11,100,2.254045248031616,585.8963484764099,366.02332878112793,0.09090909090909091,0.0,0.0,0.0,0.5,19
PyGenProg,calculator,1,1,sequential,C,5,5,0,0,10,10,1.6551625728607178,449.6736011505127,85.75494027137756,0.09090909090909091,0.0,0.0,0.0,0.5,5
PyGenProg,calculator,1,1,sequential,C,10,10,0,0,20,20,2.0082013607025146,309.0912284851074,59.70559072494507,0.09090909090909091,0.0,0.0,0.0,0.5,2
PyGenProg,calculator,1,1,sequential,C,30,30,0,0,60,60,1.9405243396759033,336.17183685302734,82.28847360610962,0.09090909090909091,0.0,0.0,0.0,0.5,1
PyGenProg,calculator,1,1,sequential,C,50,50,0,0,100,100,1.4486541748046875,340.78366804122925,78.9263379573822,0.09090909090909091,0.0,0.0,0.0,0.5,2
PyGenProg,calculator,1,10,sequential,B,0,0,1,10,11,11,1.4322013854980469,546.2145819664001,103.8311357498169,0.09090909090909091,0.0,0.0,0.0,0.5,20
PyGenProg,calculator,1,10,sequential,F,5,5,1,10,10,11,1.20284104347229,385.8760755062103,91.33688831329346,0.09090909090909091,0.0,0.0,0.0,0.5,20
PyGenProg,calculator,1,10,sequential,F,10,10,1,10,20,11,1.9307894706726074,583.5930881500244,335.40026473999023,0.09090909090909091,0.0,0.0,0.0,0.5,15
PyGenProg,calculator,1,10,sequential,F,30,30,1,10,60,11,1.9006524085998535,388.3589622974396,330.58073925971985,0.09090909090909091,0.0,0.0,0.0,0.5,15
PyGenProg,calculator,1,10,sequential,F,50,50,1,10,100,11,1.5842092037200928,310.21657729148865,86.60374474525452,0.09090909090909091,0.0,0.0,0.0,0.5,14
PyGenProg,calculator,1,10,sequential,V,5,5,1,10,11,10,1.4164767265319824,405.00701332092285,343.43706941604614,0.09090909090909091,0.0,0.0,0.0,0.5,18
