approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,calculator,1,1,sequential,F,10,10,1,10,20,11,1.5174684524536133,375.1302697658539,128.43967509269714,0.09090909090909091,0.0,0.0,0.0,0.5,19
PyGenProg,calculator,1,1,sequential,F,30,30,1,10,60,11,1.8795771598815918,364.4544937610626,86.71643304824829,0.09090909090909091,0.0,0.0,0.0,0.5,19
PyGenProg,calculator,1,1,sequential,F,50,50,1,10,100,11,1.3222451210021973,297.5605194568634,103.2167661190033,0.09090909090909091,0.0,0.0,0.0,0.5,16
PyGenProg,calculator,1,1,sequential,V,5,5,1,10,11,10,1.6725702285766602,324.40763449668884,347.68426489830017,0.09090909090909091,0.0,0.0,0.0,0.5,19
PyGenProg,calculator,1,1,sequential,V,10,10,1,10,11,20,1.2358121871948242,321.5728499889374,341.07812309265137,0.09090909090909091,0.0,0.0,0.0,0.5,19
PyGenProg,calculator,1,1,sequential,V,30,30,1,10,11,60,1.5087535381317139,410.2823557853699,351.21768832206726,0.09090909090909091,0.0,0.0,0.0,0.5,19
PyGenProg,calculator,1,1,sequential,V,50,50,1,10,11,100,2.547004222869873,603.4939804077148,378.22730255126953,0.09090909090909091,0.0,0.0,0.0,0.5,19
PyGenProg,calculator,1,1,sequential,C,5,5,0,0,10,10,1.8084630966186523,342.0026795864105,81.7356026172638,0.09090909090909091,0.0,0.0,0.0,0.5,4
PyGenProg,calculator,1,1,sequential,C,10,10,0,0,20,20,1.6501851081848145,286.0187611579895,91.24638175964355,0.09090909090909091,0.0,0.0,0.0,0.5,4
PyGenProg,calculator,1,1,sequential,C,30,30,0,0,60,60,1.3399980068206787,297.32092475891113,83.1177065372467,0.09090909090909091,0.0,0.0,0.0,0.5,4
PyGenProg,calculator,1,1,sequential,C,50,50,0,0,100,100,1.4276516437530518,298.82336926460266,99.72637152671814,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,calculator,1,10,sequential,B,0,0,1,10,11,11,1.6131198406219482,426.92873978614807,366.09931898117065,0.09090909090909091,0.0,0.0,0.0,0.5,11
PyGenProg,calculator,1,10,sequential,F,5,5,1,10,10,11,1.6022453308105469,393.82914304733276,89.27666759490967,0.09090909090909091,0.0,0.0,0.0,0.5,16
PyGenProg,calculator,1,10,sequential,F,10,10,1,10,20,11,1.438565969467163,373.72218346595764,343.27568101882935,0.09090909090909091,0.0,0.0,0.0,0.5,17
PyGenProg,calculator,1,10,sequential,F,30,30,1,10,60,11,1.7819209098815918,390.77700757980347,608.5123226642609,0.09090909090909091,0.0,0.0,0.0,0.5,18
PyGenProg,calculator,1,10,sequential,F,50,50,1,10,100,11,1.8589367866516113,490.92684268951416,96.45627427101135,0.09090909090909091,0.0,0.0,0.0,0.5,18
PyGenProg,calculator,1,10,sequential,V,5,5,1,10,11,10,2.0497348308563232,566.1616768836975,355.90633273124695,0.09090909090909091,0.0,0.0,0.0,0.5,20
PyGenProg,calculator,1,10,sequential,V,10,10,1,10,11,20,1.7313358783721924,670.8505825996399,349.82976269721985,0.09090909090909091,0.0,0.0,0.0,0.5,20
PyGenProg,calculator,1,10,sequential,V,30,30,1,10,11,60,1.8328323364257812,1269.565239906311,362.6456470489502,0.09090909090909091,0.0,0.0,0.0,0.5,20
PyGenProg,calculator,1,10,sequential,V,50,50,1,10,11,100,1.4424381256103516,1854.1595213413239,340.3738651275635,0.09090909090909091,0.0,0.0,0.0,0.5,20
PyGenProg,calculator,1,10,sequential,C,5,5,0,0,10,10,1.5954487323760986,547.6810963153839,346.526762008667,0.09090909090909091,0.0,0.0,0.0,0.5,8
