approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches,generations
PyGenProg,middle,2,10,sequential,F,50,50,1,10,100,11,0.8255336284637451,385.0306522846222,48.52143573760986,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1,10
PyGenProg,middle,2,10,sequential,V,5,5,1,10,11,10,0.7622008323669434,342.6354751586914,38.80194449424744,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,38,10
PyGenProg,middle,2,10,sequential,V,10,10,1,10,11,20,0.856764554977417,412.1392526626587,39.81451940536499,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,35,10
PyGenProg,middle,2,10,sequential,V,30,30,1,10,11,60,0.7802574634552002,369.6306529045105,42.86143159866333,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,45,10
PyGenProg,middle,2,10,sequential,V,50,50,1,10,11,100,0.7406125068664551,401.767929315567,38.961928844451904,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,30,10
PyGenProg,middle,2,10,sequential,C,5,5,0,0,10,10,0.7388758659362793,304.6767680644989,42.03219771385193,1.0,1.0,1.0,1.0,1.0,1,5
PyGenProg,middle,2,10,sequential,C,10,10,0,0,20,20,0.7998771667480469,400.8098180294037,42.95862936973572,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,39,10
PyGenProg,middle,2,10,sequential,C,30,30,0,0,60,60,0.8439342975616455,260.34628796577454,41.855915546417236,1.0,1.0,1.0,1.0,1.0,1,4
PyGenProg,middle,2,10,sequential,C,50,50,0,0,100,100,0.9175465106964111,525.5391600131989,43.406885862350464,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,30,10
PyGenProg,calculator,1,10,sequential,B,0,0,1,1,2,2,0.887930154800415,366.28655433654785,67.256671667099,0.09090909090909091,0.0,0.0,0.0,0.5,37,10
PyGenProg,calculator,1,10,sequential,B,0,0,1,10,11,11,0.901134729385376,383.7233567237854,564.148951292038,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,F,5,5,1,10,10,11,1.2050774097442627,381.2689890861511,571.664986371994,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,F,10,10,1,10,20,11,1.041883945465088,406.6926884651184,566.7240717411041,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,F,30,30,1,10,60,11,1.0482747554779053,365.2229940891266,562.6008088588715,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,F,50,50,1,10,100,11,1.0728137493133545,378.82495045661926,567.2739281654358,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,V,5,5,1,10,11,10,1.0354299545288086,616.5340690612793,579.5521245002747,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,V,10,10,1,10,11,20,0.9957664012908936,856.8408732414246,573.7033514976501,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,V,30,30,1,10,11,60,1.1803240776062012,2016.1425700187683,703.3392496109009,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,V,50,50,1,10,11,100,1.7359967231750488,3122.7982892990112,599.258730173111,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,C,5,5,0,0,10,10,2.2455170154571533,681.5015392303467,577.9263586997986,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,C,10,10,0,0,20,20,1.0624561309814453,848.6829164028168,560.0899670124054,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,C,30,30,0,0,60,60,0.9941604137420654,1915.697704076767,557.866539478302,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,calculator,1,10,sequential,C,50,50,0,0,100,100,1.1191871166229248,2986.238443136215,570.982869386673,0.09090909090909091,0.0,0.0,0.0,0.5,17,10
PyGenProg,expression,1,10,sequential,B,0,0,1,1,2,2,1.5489208698272705,459.625869512558,175.20877051353455,0.09090909090909091,0.0,0.0,0.0,0.5,43,10
PyGenProg,expression,1,10,sequential,B,0,0,1,10,11,11,1.3271002769470215,333.4987668991089,65.53745484352112,0.09090909090909091,0.0,0.0,0.0,0.5,6,10
PyGenProg,expression,1,10,sequential,F,5,5,1,10,10,11,1.0698375701904297,300.8547236919403,52.74953103065491,0.09090909090909091,0.0,0.0,0.0,0.5,2,10
PyGenProg,expression,1,10,sequential,F,10,10,1,10,20,11,0.9856138229370117,291.3248348236084,48.31396770477295,0.09090909090909091,0.0,0.0,0.0,0.5,2,10
PyGenProg,expression,1,10,sequential,F,30,30,1,10,60,11,1.0899155139923096,300.9797372817993,48.43211126327515,0.09090909090909091,0.0,0.0,0.0,0.5,2,10
PyGenProg,expression,1,10,sequential,F,50,50,1,10,100,11,0.8402390480041504,298.71827363967896,46.92283320426941,0.09090909090909091,0.0,0.0,0.0,0.5,2,10
PyGenProg,expression,1,10,sequential,V,5,5,1,10,11,10,0.8432407379150391,289.2865877151489,68.72883725166321,0.09090909090909091,0.0,0.0,0.0,0.5,9,10
PyGenProg,expression,1,10,sequential,V,10,10,1,10,11,20,0.9059598445892334,256.68246603012085,62.96868872642517,0.09090909090909091,0.0,0.0,0.0,0.5,5,10
PyGenProg,expression,1,10,sequential,V,30,30,1,10,11,60,1.0301353931427002,283.0314824581146,67.20347380638123,0.09090909090909091,0.0,0.0,0.0,0.5,7,10
PyGenProg,expression,1,10,sequential,V,50,50,1,10,11,100,0.916304349899292,295.5941460132599,81.7493908405304,0.09090909090909091,0.0,0.0,0.0,0.5,9,10
PyGenProg,expression,1,10,sequential,C,5,5,0,0,10,10,0.8710391521453857,352.6187026500702,166.0895962715149,0.09090909090909091,0.0,0.0,0.0,0.5,43,10
PyGenProg,expression,1,10,sequential,C,10,10,0,0,20,20,0.8772923946380615,332.32744336128235,155.12219405174255,0.09090909090909091,0.0,0.0,0.0,0.5,36,10
PyGenProg,expression,1,10,sequential,C,30,30,0,0,60,60,0.9456307888031006,455.9995126724243,47.34446454048157,0.09090909090909091,0.0,0.0,0.0,0.5,1,10
PyGenProg,expression,1,10,sequential,C,50,50,0,0,100,100,0.8187611103057861,404.69518065452576,54.57968306541443,0.09090909090909091,0.0,0.0,0.0,0.5,3,10
PyGenProg,markup,1,10,sequential,B,0,0,1,1,2,2,2.1708195209503174,196.12316298484802,42.968459129333496,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,4
PyGenProg,markup,1,10,sequential,B,0,0,1,10,11,11,2.289250373840332,141.99740958213806,38.64738059043884,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,2
PyGenProg,markup,1,10,sequential,F,5,5,1,10,10,11,2.3721556663513184,141.19610714912415,39.36616039276123,0.509090909090909,1.0,0.46,0.6301369863013699,0.73,1,6
PyGenProg,markup,1,10,sequential,F,10,10,1,10,20,11,2.1151037216186523,144.6442687511444,38.295090675354004,0.509090909090909,1.0,0.46,0.6301369863013699,0.73,1,6
PyGenProg,markup,1,10,sequential,F,30,30,1,10,60,11,2.054980516433716,137.73935389518738,38.51801323890686,0.509090909090909,1.0,0.46,0.6301369863013699,0.73,1,6
PyGenProg,markup,1,10,sequential,F,50,50,1,10,100,11,2.1440062522888184,197.5125687122345,65.58243012428284,0.4,1.0,0.34,0.5074626865671642,0.67,18,10
PyGenProg,markup,1,10,sequential,V,5,5,1,10,11,10,2.2619855403900146,265.1129205226898,39.28079867362976,0.6890909090909091,0.9705882352941176,0.66,0.7857142857142857,0.82,4,10
PyGenProg,markup,1,10,sequential,V,10,10,1,10,11,20,2.24246883392334,265.31322169303894,44.87155842781067,0.5072727272727273,0.9583333333333334,0.46,0.6216216216216216,0.72,10,10
PyGenProg,markup,1,10,sequential,V,30,30,1,10,11,60,2.121093273162842,335.54382586479187,44.539565563201904,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,5,10
PyGenProg,markup,1,10,sequential,V,50,50,1,10,11,100,2.282869815826416,323.40870332717896,41.62783360481262,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,2,10
PyGenProg,markup,1,10,sequential,C,5,5,0,0,10,10,2.1294806003570557,281.4832923412323,42.58316230773926,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,7,10
PyGenProg,markup,1,10,sequential,C,10,10,0,0,20,20,2.194274425506592,193.9433777332306,47.374967098236084,0.4,1.0,0.34,0.5074626865671642,0.67,7,10
PyGenProg,markup,1,10,sequential,C,30,30,0,0,60,60,2.1721789836883545,294.0068266391754,44.67097353935242,0.4,1.0,0.34,0.5074626865671642,0.67,8,10
PyGenProg,markup,1,10,sequential,C,50,50,0,0,100,100,2.1859686374664307,304.0882487297058,42.10181021690369,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,2,10
PyGenProg,markup,2,10,sequential,B,0,0,1,1,2,2,2.1581075191497803,218.5142149925232,38.81660342216492,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,4
PyGenProg,markup,2,10,sequential,B,0,0,1,10,11,11,2.224351167678833,176.51480102539062,39.29670810699463,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,4
PyGenProg,markup,2,10,sequential,F,5,5,1,10,10,11,2.0677404403686523,124.88826727867126,39.840317726135254,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1,2
PyGenProg,markup,2,10,sequential,F,10,10,1,10,20,11,2.253290891647339,253.6336019039154,59.25231385231018,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,30,10
PyGenProg,markup,2,10,sequential,F,30,30,1,10,60,11,2.1483194828033447,250.51155829429626,57.020132064819336,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,30,10
PyGenProg,markup,2,10,sequential,F,50,50,1,10,100,11,2.0757884979248047,242.2922375202179,71.33357524871826,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,30,10
PyGenProg,markup,2,10,sequential,V,5,5,1,10,11,10,2.077181816101074,282.9836583137512,38.13139772415161,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,2,10
PyGenProg,markup,2,10,sequential,V,10,10,1,10,11,20,2.0834293365478516,293.39323353767395,87.34804177284241,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,31,10
PyGenProg,markup,2,10,sequential,V,30,30,1,10,11,60,2.11348557472229,311.413241147995,61.16271209716797,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,26,10
PyGenProg,markup,2,10,sequential,V,50,50,1,10,11,100,2.139773368835449,376.41086530685425,39.72778677940369,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1,10
PyGenProg,markup,2,10,sequential,C,5,5,0,0,10,10,2.174227476119995,322.74251675605774,46.58749866485596,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,11,10
PyGenProg,markup,2,10,sequential,C,10,10,0,0,20,20,2.2065770626068115,213.02802848815918,51.12692070007324,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,7,10
PyGenProg,markup,2,10,sequential,C,30,30,0,0,60,60,2.2832913398742676,219.2483949661255,44.70268797874451,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,2,10
PyGenProg,markup,2,10,sequential,C,50,50,0,0,100,100,2.2105164527893066,189.1594591140747,44.45256018638611,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,1,10
